date,epiweek,region,fips,hospitalizedIncrease,death_jhu_cumulative,death_jhu_incidence
1/4/20,202001,VT,50,0,0,0
1/5/20,202002,VT,50,0,0,0
1/6/20,202002,VT,50,0,0,0
1/7/20,202002,VT,50,0,0,0
1/8/20,202002,VT,50,0,0,0
1/9/20,202002,VT,50,0,0,0
1/10/20,202002,VT,50,0,0,0
1/11/20,202002,VT,50,0,0,0
1/12/20,202003,VT,50,0,0,0
1/13/20,202003,VT,50,0,0,0
1/14/20,202003,VT,50,0,0,0
1/15/20,202003,VT,50,0,0,0
1/16/20,202003,VT,50,0,0,0
1/17/20,202003,VT,50,0,0,0
1/18/20,202003,VT,50,0,0,0
1/19/20,202004,VT,50,0,0,0
1/20/20,202004,VT,50,0,0,0
1/21/20,202004,VT,50,0,0,0
1/22/20,202004,VT,50,0,0,0
1/23/20,202004,VT,50,0,0,0
1/24/20,202004,VT,50,0,0,0
1/25/20,202004,VT,50,0,0,0
1/26/20,202005,VT,50,0,0,0
1/27/20,202005,VT,50,0,0,0
1/28/20,202005,VT,50,0,0,0
1/29/20,202005,VT,50,0,0,0
1/30/20,202005,VT,50,0,0,0
1/31/20,202005,VT,50,0,0,0
2/1/20,202005,VT,50,0,0,0
2/2/20,202006,VT,50,0,0,0
2/3/20,202006,VT,50,0,0,0
2/4/20,202006,VT,50,0,0,0
2/5/20,202006,VT,50,0,0,0
2/6/20,202006,VT,50,0,0,0
2/7/20,202006,VT,50,0,0,0
2/8/20,202006,VT,50,0,0,0
2/9/20,202007,VT,50,0,0,0
2/10/20,202007,VT,50,0,0,0
2/11/20,202007,VT,50,0,0,0
2/12/20,202007,VT,50,0,0,0
2/13/20,202007,VT,50,0,0,0
2/14/20,202007,VT,50,0,0,0
2/15/20,202007,VT,50,0,0,0
2/16/20,202008,VT,50,0,0,0
2/17/20,202008,VT,50,0,0,0
2/18/20,202008,VT,50,0,0,0
2/19/20,202008,VT,50,0,0,0
2/20/20,202008,VT,50,0,0,0
2/21/20,202008,VT,50,0,0,0
2/22/20,202008,VT,50,0,0,0
2/23/20,202009,VT,50,0,0,0
2/24/20,202009,VT,50,0,0,0
2/25/20,202009,VT,50,0,0,0
2/26/20,202009,VT,50,0,0,0
2/27/20,202009,VT,50,0,0,0
2/28/20,202009,VT,50,0,0,0
2/29/20,202009,VT,50,0,0,0
3/1/20,202010,VT,50,0,0,0
3/2/20,202010,VT,50,0,0,0
3/3/20,202010,VT,50,0,0,0
3/4/20,202010,VT,50,0,0,0
3/5/20,202010,VT,50,0,0,0
3/6/20,202010,VT,50,0,0,0
3/7/20,202010,VT,50,0,0,0
3/8/20,202011,VT,50,0,0,0
3/9/20,202011,VT,50,0,0,0
3/10/20,202011,VT,50,0,0,0
3/11/20,202011,VT,50,0,0,0
3/12/20,202011,VT,50,0,0,0
3/13/20,202011,VT,50,0,0,0
3/14/20,202011,VT,50,0,0,0
3/15/20,202012,VT,50,0,0,0
3/16/20,202012,VT,50,0,0,0
3/17/20,202012,VT,50,0,0,0
3/18/20,202012,VT,50,0,0,0
3/19/20,202012,VT,50,0,1,1
3/20/20,202012,VT,50,0,1,0
3/21/20,202012,VT,50,0,1,0
3/22/20,202013,VT,50,0,1,0
3/23/20,202013,VT,50,0,1,0
3/24/20,202013,VT,50,0,1,0
3/25/20,202013,VT,50,0,1,0
3/26/20,202013,VT,50,0,1,0
3/27/20,202013,VT,50,18,1,0
3/28/20,202013,VT,50,0,1,0
3/29/20,202014,VT,50,0,1,0
3/30/20,202014,VT,50,0,1,0
3/31/20,202014,VT,50,18,1,0
4/1/20,202014,VT,50,9,1,0
4/2/20,202014,VT,50,0,1,0
4/3/20,202014,VT,50,0,1,0
4/4/20,202014,VT,50,0,1,0
4/5/20,202015,VT,50,0,1,0
4/6/20,202015,VT,50,0,1,0
4/7/20,202015,VT,50,0,1,0
4/8/20,202015,VT,50,5,1,0
4/9/20,202015,VT,50,0,2,1
4/10/20,202015,VT,50,0,2,0
4/11/20,202015,VT,50,0,2,0
4/12/20,202016,VT,50,0,2,0
4/13/20,202016,VT,50,0,2,0
4/14/20,202016,VT,50,0,2,0
4/15/20,202016,VT,50,0,2,0
4/16/20,202016,VT,50,0,2,0
4/17/20,202016,VT,50,0,2,0
4/18/20,202016,VT,50,0,2,0
4/19/20,202017,VT,50,0,2,0
4/20/20,202017,VT,50,0,2,0
4/21/20,202017,VT,50,0,2,0
4/22/20,202017,VT,50,0,2,0
4/23/20,202017,VT,50,0,2,0
4/24/20,202017,VT,50,0,2,0
4/25/20,202017,VT,50,0,2,0
4/26/20,202018,VT,50,0,2,0
4/27/20,202018,VT,50,0,2,0
4/28/20,202018,VT,50,0,2,0
4/29/20,202018,VT,50,0,2,0
4/30/20,202018,VT,50,0,2,0
5/1/20,202018,VT,50,0,2,0
5/2/20,202018,VT,50,0,2,0
5/3/20,202019,VT,50,0,2,0
5/4/20,202019,VT,50,0,2,0
5/5/20,202019,VT,50,0,2,0
5/6/20,202019,VT,50,0,2,0
5/7/20,202019,VT,50,0,2,0
5/8/20,202019,VT,50,0,2,0
5/9/20,202019,VT,50,0,2,0
5/10/20,202020,VT,50,0,2,0
5/11/20,202020,VT,50,0,2,0
5/12/20,202020,VT,50,0,2,0
5/13/20,202020,VT,50,0,2,0
5/14/20,202020,VT,50,0,2,0
5/15/20,202020,VT,50,0,2,0
5/16/20,202020,VT,50,0,2,0
5/17/20,202021,VT,50,0,2,0
5/18/20,202021,VT,50,0,2,0
5/19/20,202021,VT,50,0,2,0
5/20/20,202021,VT,50,0,2,0
5/21/20,202021,VT,50,0,2,0
5/22/20,202021,VT,50,0,2,0
5/23/20,202021,VT,50,0,2,0
5/24/20,202022,VT,50,0,2,0
5/25/20,202022,VT,50,0,2,0
5/26/20,202022,VT,50,0,2,0
5/27/20,202022,VT,50,0,2,0
5/28/20,202022,VT,50,0,2,0
5/29/20,202022,VT,50,0,2,0
5/30/20,202022,VT,50,0,2,0
5/31/20,202023,VT,50,0,2,0
6/1/20,202023,VT,50,0,2,0
6/2/20,202023,VT,50,0,2,0
6/3/20,202023,VT,50,0,2,0
6/4/20,202023,VT,50,0,2,0
6/5/20,202023,VT,50,0,2,0
6/6/20,202023,VT,50,0,2,0
6/7/20,202024,VT,50,0,2,0
6/8/20,202024,VT,50,0,2,0
6/9/20,202024,VT,50,0,2,0
6/10/20,202024,VT,50,0,2,0
6/11/20,202024,VT,50,0,2,0
6/12/20,202024,VT,50,0,2,0
6/13/20,202024,VT,50,0,2,0
6/14/20,202025,VT,50,0,2,0
6/15/20,202025,VT,50,0,2,0
6/16/20,202025,VT,50,0,2,0
6/17/20,202025,VT,50,0,2,0
6/18/20,202025,VT,50,0,2,0
6/19/20,202025,VT,50,0,2,0
6/20/20,202025,VT,50,0,2,0
6/21/20,202026,VT,50,0,2,0
6/22/20,202026,VT,50,0,2,0
6/23/20,202026,VT,50,0,2,0
6/24/20,202026,VT,50,0,2,0
6/25/20,202026,VT,50,0,2,0
6/26/20,202026,VT,50,0,2,0
6/27/20,202026,VT,50,0,2,0
6/28/20,202027,VT,50,0,2,0
6/29/20,202027,VT,50,0,2,0
6/30/20,202027,VT,50,0,2,0
7/1/20,202027,VT,50,0,2,0
7/2/20,202027,VT,50,0,2,0
7/3/20,202027,VT,50,0,2,0
7/4/20,202027,VT,50,0,2,0
7/5/20,202028,VT,50,0,2,0
7/6/20,202028,VT,50,0,2,0
7/7/20,202028,VT,50,0,2,0
7/8/20,202028,VT,50,0,2,0
7/9/20,202028,VT,50,0,2,0
7/10/20,202028,VT,50,0,2,0
7/11/20,202028,VT,50,0,2,0
7/12/20,202029,VT,50,0,2,0
7/13/20,202029,VT,50,0,2,0
7/14/20,202029,VT,50,0,2,0
7/15/20,202029,VT,50,0,2,0
7/16/20,202029,VT,50,0,2,0
7/17/20,202029,VT,50,0,2,0
7/18/20,202029,VT,50,0,2,0
7/19/20,202030,VT,50,0,2,0
7/20/20,202030,VT,50,0,2,0
7/21/20,202030,VT,50,0,2,0
7/22/20,202030,VT,50,0,2,0
7/23/20,202030,VT,50,0,2,0
7/24/20,202030,VT,50,0,2,0
7/25/20,202030,VT,50,0,2,0
7/26/20,202031,VT,50,0,2,0
7/27/20,202031,VT,50,0,2,0
7/28/20,202031,VT,50,0,2,0
7/29/20,202031,VT,50,0,2,0
7/30/20,202031,VT,50,0,2,0
7/31/20,202031,VT,50,0,2,0
8/1/20,202031,VT,50,0,2,0
8/2/20,202032,VT,50,0,2,0
8/3/20,202032,VT,50,0,2,0
8/4/20,202032,VT,50,0,2,0
8/5/20,202032,VT,50,0,2,0
8/6/20,202032,VT,50,0,2,0
8/7/20,202032,VT,50,0,2,0
8/8/20,202032,VT,50,0,2,0
8/9/20,202033,VT,50,0,2,0
8/10/20,202033,VT,50,0,2,0
8/11/20,202033,VT,50,0,2,0
8/12/20,202033,VT,50,0,2,0
8/13/20,202033,VT,50,0,2,0
8/14/20,202033,VT,50,0,2,0
8/15/20,202033,VT,50,0,2,0
8/16/20,202034,VT,50,0,2,0
8/17/20,202034,VT,50,0,2,0
8/18/20,202034,VT,50,0,2,0
8/19/20,202034,VT,50,0,2,0
8/20/20,202034,VT,50,0,2,0
8/21/20,202034,VT,50,0,2,0
8/22/20,202034,VT,50,0,2,0
8/23/20,202035,VT,50,0,2,0
8/24/20,202035,VT,50,0,2,0
8/25/20,202035,VT,50,0,2,0
8/26/20,202035,VT,50,0,2,0
8/27/20,202035,VT,50,0,2,0
8/28/20,202035,VT,50,0,2,0
8/29/20,202035,VT,50,0,2,0
8/30/20,202036,VT,50,0,2,0
8/31/20,202036,VT,50,0,2,0
9/1/20,202036,VT,50,0,2,0
9/2/20,202036,VT,50,0,2,0
9/3/20,202036,VT,50,0,2,0
9/4/20,202036,VT,50,0,2,0
9/5/20,202036,VT,50,0,2,0
9/6/20,202037,VT,50,0,2,0
9/7/20,202037,VT,50,0,2,0
9/8/20,202037,VT,50,0,2,0
9/9/20,202037,VT,50,0,2,0
9/10/20,202037,VT,50,0,2,0
9/11/20,202037,VT,50,0,2,0
9/12/20,202037,VT,50,0,2,0
9/13/20,202038,VT,50,0,2,0
9/14/20,202038,VT,50,0,2,0
9/15/20,202038,VT,50,0,2,0
9/16/20,202038,VT,50,0,2,0
9/17/20,202038,VT,50,0,2,0
9/18/20,202038,VT,50,0,2,0
9/19/20,202038,VT,50,0,2,0
9/20/20,202039,VT,50,0,2,0
9/21/20,202039,VT,50,0,2,0
9/22/20,202039,VT,50,0,2,0
9/23/20,202039,VT,50,0,2,0
9/24/20,202039,VT,50,0,2,0
9/25/20,202039,VT,50,0,2,0
9/26/20,202039,VT,50,0,2,0
9/27/20,202040,VT,50,0,2,0
9/28/20,202040,VT,50,0,2,0
9/29/20,202040,VT,50,0,2,0
9/30/20,202040,VT,50,0,2,0
10/1/20,202040,VT,50,0,2,0
10/2/20,202040,VT,50,0,2,0
10/3/20,202040,VT,50,0,2,0
10/4/20,202041,VT,50,0,2,0
10/5/20,202041,VT,50,0,2,0
10/6/20,202041,VT,50,0,2,0
10/7/20,202041,VT,50,0,2,0
10/8/20,202041,VT,50,0,2,0
10/9/20,202041,VT,50,0,2,0
10/10/20,202041,VT,50,0,2,0
10/11/20,202042,VT,50,0,2,0
10/12/20,202042,VT,50,0,2,0
10/13/20,202042,VT,50,0,2,0
10/14/20,202042,VT,50,0,2,0
10/15/20,202042,VT,50,0,2,0
10/16/20,202042,VT,50,0,2,0
10/17/20,202042,VT,50,0,2,0
10/18/20,202043,VT,50,0,2,0
10/19/20,202043,VT,50,0,2,0
10/20/20,202043,VT,50,0,2,0
10/21/20,202043,VT,50,0,2,0
10/22/20,202043,VT,50,0,2,0
10/23/20,202043,VT,50,0,2,0
10/24/20,202043,VT,50,0,2,0
10/25/20,202044,VT,50,0,2,0
10/26/20,202044,VT,50,0,2,0
10/27/20,202044,VT,50,0,2,0
10/28/20,202044,VT,50,0,2,0
10/29/20,202044,VT,50,0,2,0
10/30/20,202044,VT,50,0,2,0
10/31/20,202044,VT,50,0,2,0
11/1/20,202045,VT,50,0,2,0
11/2/20,202045,VT,50,0,2,0
11/3/20,202045,VT,50,0,2,0
11/4/20,202045,VT,50,0,2,0
11/5/20,202045,VT,50,0,2,0
11/6/20,202045,VT,50,0,2,0
11/7/20,202045,VT,50,0,2,0
11/8/20,202046,VT,50,0,2,0
11/9/20,202046,VT,50,0,2,0
11/10/20,202046,VT,50,0,2,0
11/11/20,202046,VT,50,0,2,0
11/12/20,202046,VT,50,0,2,0
11/13/20,202046,VT,50,0,2,0
11/14/20,202046,VT,50,0,2,0
1/1/20,202001,VA,51,0,0,0
1/2/20,202001,VA,51,0,0,0
1/3/20,202001,VA,51,0,0,0
1/4/20,202001,VA,51,0,0,0
1/5/20,202002,VA,51,0,0,0
1/6/20,202002,VA,51,0,0,0
1/7/20,202002,VA,51,0,0,0
1/8/20,202002,VA,51,0,0,0
1/9/20,202002,VA,51,0,0,0
1/10/20,202002,VA,51,0,0,0
1/11/20,202002,VA,51,0,0,0
1/12/20,202003,VA,51,0,0,0
1/13/20,202003,VA,51,0,0,0
1/14/20,202003,VA,51,0,0,0
1/15/20,202003,VA,51,0,0,0
1/16/20,202003,VA,51,0,0,0
1/17/20,202003,VA,51,0,0,0
1/18/20,202003,VA,51,0,0,0
1/19/20,202004,VA,51,0,0,0
1/20/20,202004,VA,51,0,0,0
1/21/20,202004,VA,51,0,0,0
1/22/20,202004,VA,51,0,0,0
1/23/20,202004,VA,51,0,0,0
1/24/20,202004,VA,51,0,0,0
1/25/20,202004,VA,51,0,0,0
1/26/20,202005,VA,51,0,0,0
1/27/20,202005,VA,51,0,0,0
1/28/20,202005,VA,51,0,0,0
1/29/20,202005,VA,51,0,0,0
1/30/20,202005,VA,51,0,0,0
1/31/20,202005,VA,51,0,0,0
2/1/20,202005,VA,51,0,0,0
2/2/20,202006,VA,51,0,0,0
2/3/20,202006,VA,51,0,0,0
2/4/20,202006,VA,51,0,0,0
2/5/20,202006,VA,51,0,0,0
2/6/20,202006,VA,51,0,0,0
2/7/20,202006,VA,51,0,0,0
2/8/20,202006,VA,51,0,0,0
2/9/20,202007,VA,51,0,0,0
2/10/20,202007,VA,51,0,0,0
2/11/20,202007,VA,51,0,0,0
2/12/20,202007,VA,51,0,0,0
2/13/20,202007,VA,51,0,0,0
2/14/20,202007,VA,51,0,0,0
2/15/20,202007,VA,51,0,0,0
2/16/20,202008,VA,51,0,0,0
2/17/20,202008,VA,51,0,0,0
2/18/20,202008,VA,51,0,0,0
2/19/20,202008,VA,51,0,0,0
2/20/20,202008,VA,51,0,0,0
2/21/20,202008,VA,51,0,0,0
2/22/20,202008,VA,51,0,0,0
2/23/20,202009,VA,51,0,0,0
2/24/20,202009,VA,51,0,0,0
2/25/20,202009,VA,51,0,0,0
2/26/20,202009,VA,51,0,0,0
2/27/20,202009,VA,51,0,0,0
2/28/20,202009,VA,51,0,0,0
2/29/20,202009,VA,51,0,0,0
3/1/20,202010,VA,51,0,0,0
3/2/20,202010,VA,51,0,0,0
3/3/20,202010,VA,51,0,0,0
3/4/20,202010,VA,51,0,0,0
3/5/20,202010,VA,51,0,0,0
3/6/20,202010,VA,51,0,0,0
3/7/20,202010,VA,51,0,0,0
3/8/20,202011,VA,51,0,0,0
3/9/20,202011,VA,51,0,0,0
3/10/20,202011,VA,51,0,0,0
3/11/20,202011,VA,51,0,0,0
3/12/20,202011,VA,51,0,0,0
3/13/20,202011,VA,51,0,0,0
3/14/20,202011,VA,51,0,0,0
3/15/20,202012,VA,51,0,0,0
3/16/20,202012,VA,51,0,1,1
3/17/20,202012,VA,51,0,1,0
3/18/20,202012,VA,51,0,1,0
3/19/20,202012,VA,51,0,1,0
3/20/20,202012,VA,51,0,1,0
3/21/20,202012,VA,51,25,1,0
3/22/20,202013,VA,51,7,1,0
3/23/20,202013,VA,51,6,1,0
3/24/20,202013,VA,51,7,1,0
3/25/20,202013,VA,51,14,1,0
3/26/20,202013,VA,51,6,1,0
3/27/20,202013,VA,51,18,1,0
3/28/20,202013,VA,51,16,1,0
3/29/20,202014,VA,51,13,1,0
3/30/20,202014,VA,51,24,1,0
3/31/20,202014,VA,51,29,1,0
4/1/20,202014,VA,51,140,1,0
4/2/20,202014,VA,51,0,1,0
4/3/20,202014,VA,51,7,1,0
4/4/20,202014,VA,51,78,1,0
4/5/20,202015,VA,51,41,1,0
4/6/20,202015,VA,51,66,1,0
4/7/20,202015,VA,51,66,1,0
4/8/20,202015,VA,51,52,1,0
4/9/20,202015,VA,51,70,1,0
4/10/20,202015,VA,51,87,1,0
4/11/20,202015,VA,51,0,1,0
4/12/20,202016,VA,51,0,1,0
4/13/20,202016,VA,51,0,1,0
4/14/20,202016,VA,51,0,1,0
4/15/20,202016,VA,51,276,1,0
4/16/20,202016,VA,51,66,1,0
4/17/20,202016,VA,51,107,1,0
4/18/20,202016,VA,51,75,1,0
4/19/20,202017,VA,51,126,1,0
4/20/20,202017,VA,51,78,1,0
4/21/20,202017,VA,51,81,1,0
4/22/20,202017,VA,51,78,1,0
4/23/20,202017,VA,51,94,1,0
4/24/20,202017,VA,51,84,1,0
4/25/20,202017,VA,51,105,1,0
4/26/20,202018,VA,51,72,1,0
4/27/20,202018,VA,51,1284,1,0
4/28/20,202018,VA,51,124,1,0
4/29/20,202018,VA,51,186,1,0
4/30/20,202018,VA,51,46,1,0
5/1/20,202018,VA,51,0,1,0
5/2/20,202018,VA,51,84,1,0
5/3/20,202019,VA,51,172,1,0
5/4/20,202019,VA,51,100,1,0
5/5/20,202019,VA,51,103,1,0
5/6/20,202019,VA,51,0,1,0
5/7/20,202019,VA,51,325,1,0
5/8/20,202019,VA,51,184,2,1
5/9/20,202019,VA,51,95,2,0
5/10/20,202020,VA,51,39,2,0
5/11/20,202020,VA,51,21,2,0
5/12/20,202020,VA,51,152,2,0
5/13/20,202020,VA,51,151,2,0
5/14/20,202020,VA,51,131,2,0
5/15/20,202020,VA,51,105,3,1
5/16/20,202020,VA,51,98,3,0
5/17/20,202021,VA,51,103,3,0
5/18/20,202021,VA,51,92,3,0
5/19/20,202021,VA,51,159,3,0
5/20/20,202021,VA,51,291,3,0
5/21/20,202021,VA,51,210,3,0
5/22/20,202021,VA,51,153,3,0
5/23/20,202021,VA,51,9,3,0
5/24/20,202022,VA,51,22,3,0
5/25/20,202022,VA,51,68,3,0
5/26/20,202022,VA,51,109,3,0
5/27/20,202022,VA,51,196,3,0
5/28/20,202022,VA,51,148,3,0
5/29/20,202022,VA,51,198,3,0
5/30/20,202022,VA,51,44,3,0
5/31/20,202023,VA,51,110,3,0
6/1/20,202023,VA,51,0,3,0
6/2/20,202023,VA,51,47,3,0
6/3/20,202023,VA,51,103,3,0
6/4/20,202023,VA,51,74,3,0
6/5/20,202023,VA,51,47,3,0
6/6/20,202023,VA,51,0,3,0
6/7/20,202024,VA,51,171,3,0
6/8/20,202024,VA,51,6,3,0
6/9/20,202024,VA,51,116,3,0
6/10/20,202024,VA,51,135,3,0
6/11/20,202024,VA,51,0,3,0
6/12/20,202024,VA,51,64,3,0
6/13/20,202024,VA,51,62,3,0
6/14/20,202025,VA,51,46,3,0
6/15/20,202025,VA,51,0,3,0
6/16/20,202025,VA,51,113,3,0
6/17/20,202025,VA,51,122,3,0
6/18/20,202025,VA,51,0,3,0
6/19/20,202025,VA,51,75,3,0
6/20/20,202025,VA,51,62,3,0
6/21/20,202026,VA,51,22,3,0
6/22/20,202026,VA,51,2,3,0
6/23/20,202026,VA,51,61,3,0
6/24/20,202026,VA,51,79,3,0
6/25/20,202026,VA,51,21,3,0
6/26/20,202026,VA,51,50,3,0
6/27/20,202026,VA,51,65,3,0
6/28/20,202027,VA,51,36,3,0
6/29/20,202027,VA,51,0,3,0
6/30/20,202027,VA,51,159,3,0
7/1/20,202027,VA,51,41,3,0
7/2/20,202027,VA,51,361,3,0
7/3/20,202027,VA,51,145,3,0
7/4/20,202027,VA,51,20,3,0
7/5/20,202028,VA,51,27,3,0
7/6/20,202028,VA,51,16,3,0
7/7/20,202028,VA,51,223,3,0
7/8/20,202028,VA,51,167,3,0
7/9/20,202028,VA,51,39,3,0
7/10/20,202028,VA,51,174,3,0
7/11/20,202028,VA,51,96,3,0
7/12/20,202029,VA,51,64,3,0
7/13/20,202029,VA,51,104,3,0
7/14/20,202029,VA,51,91,3,0
7/15/20,202029,VA,51,58,3,0
7/16/20,202029,VA,51,170,3,0
7/17/20,202029,VA,51,276,3,0
7/18/20,202029,VA,51,88,3,0
7/19/20,202030,VA,51,61,3,0
7/20/20,202030,VA,51,62,3,0
7/21/20,202030,VA,51,159,3,0
7/22/20,202030,VA,51,64,3,0
7/23/20,202030,VA,51,209,3,0
7/24/20,202030,VA,51,129,3,0
7/25/20,202030,VA,51,175,3,0
7/26/20,202031,VA,51,55,3,0
7/27/20,202031,VA,51,84,3,0
7/28/20,202031,VA,51,704,3,0
7/29/20,202031,VA,51,156,3,0
7/30/20,202031,VA,51,85,3,0
7/31/20,202031,VA,51,186,3,0
8/1/20,202031,VA,51,0,3,0
8/2/20,202032,VA,51,17,3,0
8/3/20,202032,VA,51,180,3,0
8/4/20,202032,VA,51,180,3,0
8/5/20,202032,VA,51,186,4,1
8/6/20,202032,VA,51,158,4,0
8/7/20,202032,VA,51,113,4,0
8/8/20,202032,VA,51,4,4,0
8/9/20,202033,VA,51,22,4,0
8/10/20,202033,VA,51,89,4,0
8/11/20,202033,VA,51,233,4,0
8/12/20,202033,VA,51,83,4,0
8/13/20,202033,VA,51,119,4,0
8/14/20,202033,VA,51,129,4,0
8/15/20,202033,VA,51,189,4,0
8/16/20,202034,VA,51,2,4,0
8/17/20,202034,VA,51,33,4,0
8/18/20,202034,VA,51,163,4,0
8/19/20,202034,VA,51,69,4,0
8/20/20,202034,VA,51,125,4,0
8/21/20,202034,VA,51,125,4,0
8/22/20,202034,VA,51,25,4,0
8/23/20,202035,VA,51,91,5,1
8/24/20,202035,VA,51,11,5,0
8/25/20,202035,VA,51,146,5,0
8/26/20,202035,VA,51,97,5,0
8/27/20,202035,VA,51,86,5,0
8/28/20,202035,VA,51,29,5,0
8/29/20,202035,VA,51,91,5,0
8/30/20,202036,VA,51,31,5,0
8/31/20,202036,VA,51,78,6,1
9/1/20,202036,VA,51,71,6,0
9/2/20,202036,VA,51,195,6,0
9/3/20,202036,VA,51,92,6,0
9/4/20,202036,VA,51,68,6,0
9/5/20,202036,VA,51,141,6,0
9/6/20,202037,VA,51,32,6,0
9/7/20,202037,VA,51,37,6,0
9/8/20,202037,VA,51,28,6,0
9/9/20,202037,VA,51,208,6,0
9/10/20,202037,VA,51,118,6,0
9/11/20,202037,VA,51,106,6,0
9/12/20,202037,VA,51,8,6,0
9/13/20,202038,VA,51,51,6,0
9/14/20,202038,VA,51,45,6,0
9/15/20,202038,VA,51,97,6,0
9/16/20,202038,VA,51,99,6,0
9/17/20,202038,VA,51,103,6,0
9/18/20,202038,VA,51,71,6,0
9/19/20,202038,VA,51,71,6,0
9/20/20,202039,VA,51,11,6,0
9/21/20,202039,VA,51,79,6,0
9/22/20,202039,VA,51,21,8,2
9/23/20,202039,VA,51,35,8,0
9/24/20,202039,VA,51,127,8,0
9/25/20,202039,VA,51,69,8,0
9/26/20,202039,VA,51,29,8,0
9/27/20,202040,VA,51,132,8,0
9/28/20,202040,VA,51,62,8,0
9/29/20,202040,VA,51,161,8,0
9/30/20,202040,VA,51,7,8,0
10/1/20,202040,VA,51,85,8,0
10/2/20,202040,VA,51,16,8,0
10/3/20,202040,VA,51,74,8,0
10/4/20,202041,VA,51,9,8,0
10/5/20,202041,VA,51,93,8,0
10/6/20,202041,VA,51,220,8,0
10/7/20,202041,VA,51,154,9,1
10/8/20,202041,VA,51,19,9,0
10/9/20,202041,VA,51,88,9,0
10/10/20,202041,VA,51,91,9,0
10/11/20,202042,VA,51,26,9,0
10/12/20,202042,VA,51,88,9,0
10/13/20,202042,VA,51,152,9,0
10/14/20,202042,VA,51,98,9,0
10/15/20,202042,VA,51,86,9,0
10/16/20,202042,VA,51,73,9,0
10/17/20,202042,VA,51,76,9,0
10/18/20,202043,VA,51,17,9,0
10/19/20,202043,VA,51,62,9,0
10/20/20,202043,VA,51,39,9,0
10/21/20,202043,VA,51,129,9,0
10/22/20,202043,VA,51,194,9,0
10/23/20,202043,VA,51,0,9,0
10/24/20,202043,VA,51,16,9,0
10/25/20,202044,VA,51,65,9,0
10/26/20,202044,VA,51,132,9,0
10/27/20,202044,VA,51,152,9,0
10/28/20,202044,VA,51,71,9,0
10/29/20,202044,VA,51,60,9,0
10/30/20,202044,VA,51,80,9,0
10/31/20,202044,VA,51,40,9,0
11/1/20,202045,VA,51,22,9,0
11/2/20,202045,VA,51,99,9,0
11/3/20,202045,VA,51,177,9,0
11/4/20,202045,VA,51,81,9,0
11/5/20,202045,VA,51,940,9,0
11/6/20,202045,VA,51,70,9,0
11/7/20,202045,VA,51,80,9,0
11/8/20,202046,VA,51,81,9,0
11/9/20,202046,VA,51,161,9,0
11/10/20,202046,VA,51,145,9,0
11/11/20,202046,VA,51,238,9,0
11/12/20,202046,VA,51,187,9,0
11/13/20,202046,VA,51,76,9,0
11/14/20,202046,VA,51,113,9,0
1/1/20,202001,WA,53,0,0,0
1/2/20,202001,WA,53,0,0,0
1/3/20,202001,WA,53,0,0,0
1/4/20,202001,WA,53,0,0,0
1/5/20,202002,WA,53,0,0,0
1/6/20,202002,WA,53,0,0,0
1/7/20,202002,WA,53,0,0,0
1/8/20,202002,WA,53,0,0,0
1/9/20,202002,WA,53,0,0,0
1/10/20,202002,WA,53,0,0,0
1/11/20,202002,WA,53,0,0,0
1/12/20,202003,WA,53,0,0,0
1/13/20,202003,WA,53,0,0,0
1/14/20,202003,WA,53,0,0,0
1/15/20,202003,WA,53,0,0,0
1/16/20,202003,WA,53,0,0,0
1/17/20,202003,WA,53,0,0,0
1/18/20,202003,WA,53,0,0,0
1/19/20,202004,WA,53,0,0,0
1/20/20,202004,WA,53,0,0,0
1/21/20,202004,WA,53,0,0,0
1/22/20,202004,WA,53,0,0,0
1/23/20,202004,WA,53,0,0,0
1/24/20,202004,WA,53,0,0,0
1/25/20,202004,WA,53,0,0,0
1/26/20,202005,WA,53,0,0,0
1/27/20,202005,WA,53,0,0,0
1/28/20,202005,WA,53,0,0,0
1/29/20,202005,WA,53,0,0,0
1/30/20,202005,WA,53,0,0,0
1/31/20,202005,WA,53,0,0,0
2/1/20,202005,WA,53,0,0,0
2/2/20,202006,WA,53,0,0,0
2/3/20,202006,WA,53,0,0,0
2/4/20,202006,WA,53,0,0,0
2/5/20,202006,WA,53,0,0,0
2/6/20,202006,WA,53,0,0,0
2/7/20,202006,WA,53,0,0,0
2/8/20,202006,WA,53,0,0,0
2/9/20,202007,WA,53,0,0,0
2/10/20,202007,WA,53,0,0,0
2/11/20,202007,WA,53,0,0,0
2/12/20,202007,WA,53,0,0,0
2/13/20,202007,WA,53,0,0,0
2/14/20,202007,WA,53,0,0,0
2/15/20,202007,WA,53,0,0,0
2/16/20,202008,WA,53,0,0,0
2/17/20,202008,WA,53,0,0,0
2/18/20,202008,WA,53,0,0,0
2/19/20,202008,WA,53,0,0,0
2/20/20,202008,WA,53,0,0,0
2/21/20,202008,WA,53,0,0,0
2/22/20,202008,WA,53,0,0,0
2/23/20,202009,WA,53,0,0,0
2/24/20,202009,WA,53,0,0,0
2/25/20,202009,WA,53,0,0,0
2/26/20,202009,WA,53,0,0,0
2/27/20,202009,WA,53,0,0,0
2/28/20,202009,WA,53,0,0,0
2/29/20,202009,WA,53,0,0,0
3/1/20,202010,WA,53,0,0,0
3/2/20,202010,WA,53,0,0,0
